BUSLVFLX1,485866.6585,1098855.634
BUSLVFLX2,486061.4502,1097810.074
BUSLVFLX3,486342.7292,1099170.557
BUSLVFLX4,486062.1208,1097519.955
BUSLVFLX5,486151.4325109465,1098234.0729496684
BUSLVFLX6,485804.5225,1098635.8
BUSLVFLX7,485805.1996,1099045.223
BUSLVFLX8,485775.5577,1098857.604
BUSLVFLX9,485783.5475,1098881.35
BUSLVFLX10,485702.3867,1098815.562
BUSLVFLX11,485689.1797,1098968.117
BUSLVFLX12,485964.9043,1098782.83
BUSLVFLX13,486038.3889,1098858.175
BUSLVFLX14,486063.302,1099066.027
BUSLVFLX15,486095.5559,1099260.244
BUSLVFLX16,486219.4005,1099060.644
BUSLVFLX17,485954.0672,1098410.116
BUSLVFLX18,485997.2532,1098471.917
BUSLVFLX19,486040.295,1098511.047
BUSLVFLX20,486086.9964,1098553.831
BUSLVFLX21,485676.5214,1098490.194
BUSLVFLX22,485724.9402,1098495.511
BUSLVFLX23,485716.5278,1098569.562
BUSLVFLX24,486161.8288,1097752.367
BUSLVFLX25,486492.9683,1099233.542
BUSLVFLX26,486546.7522,1099292.274
BUSLVFLX27,485974.6135,1098192.492
BUSLVFLX28,486059.2596,1097518.803
BUSLVFLX29,485830.3691,1097972.147
BUSLVFLX30,485807.3222,1098074.025
BUSLVFLX31,485815.5831,1098909.09
BUSLVFLX32,485890.0006,1098703.025
BUSLVFLX33,486053.7791,1097519.792
BUSLVFLX34,486066.7239,1097519.912
BUSLVFLX35,486052.7345,1097798.667
BUSLVFLX36,485919.0967,1097885.557
BUSLVFLX37,485824.8951,1097961.165
BUSLVFLX38,485694.8621,1097997.525
BUSLVFLX39,485906.0363,1098338.799
BUSLVFLX40,485934.5911,1098315.418
BUSLVFLX41,485871.2518,1098348.465
BUSLVFLX42,485882.7925,1098357.347
BUSLVFLX43,485822.9515,1098389.008
BUSLVFLX44,485828.9236,1098400.455
BUSLVFLX45,485824.227,1098404.254
BUSLVFLX46,485820.8051,1098407.021
BUSLVFLX47,485819.0223,1098408.463
BUSLVFLX48,485817.1065,1098410.012
BUSLVFLX49,485829.7635,1098410.948
BUSLVFLX50,485830.8657,1098408.288
BUSLVFLX51,485833.2473,1098410.932
BUSLVFLX52,485814.2513,1098412.321
BUSLVFLX53,485824.9064,1098412.596
BUSLVFLX54,485832.4303,1098413.345
BUSLVFLX55,485829.7667,1098413.556
BUSLVFLX56,485822.6282,1098413.822
BUSLVFLX57,485800.4615,1098399.221
BUSLVFLX58,485812.0169,1098414.128
BUSLVFLX59,485820.6483,1098415.176
BUSLVFLX60,485818.2616,1098416.72
BUSLVFLX61,485799.4308,1098411.507
BUSLVFLX62,485804.2473,1098421.313
BUSLVFLX63,485799.7125,1098425.237
BUSLVFLX64,485790.2587,1098418.331
BUSLVFLX65,485795.4561,1098428.92
BUSLVFLX66,485791.386,1098432.442
BUSLVFLX67,485806.8256,1098432.989
BUSLVFLX68,485782.0613,1098426.267
BUSLVFLX69,485787.443,1098435.854
BUSLVFLX70,485765.7403,1098437.053
BUSLVFLX71,485769.1599,1098437.82
BUSLVFLX72,485768.2172,1098434.812
BUSLVFLX73,485784.5477,1098438.359
BUSLVFLX74,485798.9584,1098440.446
BUSLVFLX75,485771.6348,1098430.45
BUSLVFLX76,485779.1515,1098443.028
BUSLVFLX77,485777.9658,1098444.054
BUSLVFLX78,485791.7107,1098445.29
BUSLVFLX79,485775.3588,1098446.31
BUSLVFLX80,485782.9022,1098449.705
BUSLVFLX81,485771.1867,1098449.92
BUSLVFLX82,485764.273,1098439.497
BUSLVFLX83,485770.2684,1098450.714
BUSLVFLX84,485774.9662,1098456.181
BUSLVFLX85,485762.4694,1098457.228
BUSLVFLX86,485753.8498,1098446.879
BUSLVFLX87,485760.1349,1098459.096
BUSLVFLX88,485768.3302,1098464.787
BUSLVFLX89,485746.7654,1098455.231
BUSLVFLX90,485751.8599,1098465.661
BUSLVFLX91,485738.7879,1098476.031
BUSLVFLX92,485734.2892,1098461.116
BUSLVFLX93,485737.0864,1098477.381
BUSLVFLX94,485680.5068,1098479.032
BUSLVFLX95,485679.5128,1098478.924
BUSLVFLX96,485678.4718,1098479.288
BUSLVFLX97,485679.4649,1098479.405
BUSLVFLX98,485679.4158,1098479.897
BUSLVFLX99,485680.4088,1098480.015
BUSLVFLX100,485678.3713,1098480.296
BUSLVFLX101,485679.3657,1098480.401
BUSLVFLX102,485679.3161,1098480.898
BUSLVFLX103,485680.3101,1098481.007
BUSLVFLX104,485678.2701,1098481.311
BUSLVFLX105,485679.266,1098481.401
BUSLVFLX106,485679.2165,1098481.898
BUSLVFLX107,485680.2121,1098481.991
BUSLVFLX108,485744.4119,1098482.084
BUSLVFLX109,485678.1717,1098482.3
BUSLVFLX110,485679.1677,1098482.389
BUSLVFLX111,485842.4722,1098478.753
BUSLVFLX112,485842.1661,1098482.89
BUSLVFLX113,485842.5174,1098482.815
BUSLVFLX114,485679.1174,1098482.894
BUSLVFLX115,485680.1123,1098482.994
BUSLVFLX116,485678.0719,1098483.302
BUSLVFLX117,485679.0683,1098483.387
BUSLVFLX118,485842.1034,1098483.738
BUSLVFLX119,485679.0186,1098483.885
BUSLVFLX120,485680.0138,1098483.983
BUSLVFLX121,485834.0219,1098480.204
BUSLVFLX122,485835.8931,1098484.221
BUSLVFLX123,485835.315,1098484.344
BUSLVFLX124,485836.0478,1098484.553
BUSLVFLX125,485678.9182,1098484.894
BUSLVFLX126,485831.3472,1098485.186
BUSLVFLX127,485826.8562,1098480.755
BUSLVFLX128,485829.4316,1098485.592
BUSLVFLX129,485827.2968,1098486.045
BUSLVFLX130,485825.3029,1098486.276
BUSLVFLX131,485819.1855,1098481.237
BUSLVFLX132,485820.0,1098487.212
BUSLVFLX133,485846.1005,1098488.277
BUSLVFLX134,485809.8441,1098483.269
BUSLVFLX135,485811.2349,1098488.562
BUSLVFLX136,485810.7154,1098488.624
BUSLVFLX137,485807.9318,1098488.954
BUSLVFLX138,485801.0601,1098489.767
BUSLVFLX139,485800.6678,1098483.761
BUSLVFLX140,485800.4799,1098489.836
BUSLVFLX141,485838.8444,1098489.934
BUSLVFLX142,485721.1214,1098490.046
BUSLVFLX143,485825.5803,1098490.337
BUSLVFLX144,485833.529,1098490.43
BUSLVFLX145,485795.0103,1098483.935
BUSLVFLX146,485795.4085,1098490.636
BUSLVFLX147,485719.8567,1098491.014
BUSLVFLX148,485792.8712,1098491.199
BUSLVFLX149,485718.9203,1098491.484
BUSLVFLX150,485829.3591,1098491.498
BUSLVFLX151,485790.7357,1098491.672
BUSLVFLX152,485788.1798,1098492.239
BUSLVFLX153,485785.7545,1098492.776
BUSLVFLX154,485826.907,1098492.891
BUSLVFLX155,485824.5768,1098493.042
BUSLVFLX156,485783.9266,1098493.181
BUSLVFLX157,485782.884,1098485.271
BUSLVFLX158,485782.8765,1098493.287
BUSLVFLX159,485782.1463,1098493.361
BUSLVFLX160,485778.6001,1098493.72
BUSLVFLX161,485776.1589,1098493.967
BUSLVFLX162,485770.6368,1098494.526
BUSLVFLX163,485767.1874,1098494.875
BUSLVFLX164,485801.2074,1098495.184
BUSLVFLX165,485763.6291,1098495.235
BUSLVFLX166,485761.8701,1098495.31
BUSLVFLX167,485815.8712,1098497.809
BUSLVFLX168,485809.4252,1098498.518
BUSLVFLX169,485770.8864,1098501.537
BUSLVFLX170,485796.6534,1098501.565
BUSLVFLX171,485793.1444,1098503.316
BUSLVFLX172,485795.3942,1098503.57
BUSLVFLX173,485789.7634,1098503.77
BUSLVFLX174,485798.2879,1098503.789
BUSLVFLX175,485781.3481,1098504.831
BUSLVFLX176,485784.2038,1098504.979
BUSLVFLX177,485786.8341,1098505.126
BUSLVFLX178,485776.1641,1098505.813
BUSLVFLX179,485772.7826,1098505.817
BUSLVFLX180,485764.6673,1098506.201
BUSLVFLX181,485778.8698,1098506.261
BUSLVFLX182,485767.2975,1098506.349
BUSLVFLX183,485769.7779,1098506.872
BUSLVFLX184,485762.1648,1098510.49
BUSLVFLX185,485659.644,1098491.143
BUSLVFLX186,485671.8743,1098515.139
BUSLVFLX187,485672.5478,1098551.868
BUSLVFLX188,485681.1643,1098556.476
BUSLVFLX189,485719.7529,1098558.522
BUSLVFLX190,485721.0427,1098559.652
BUSLVFLX191,485720.4422,1098558.02
BUSLVFLX192,485721.1381,1098557.564
BUSLVFLX193,485721.7803,1098557.959
BUSLVFLX194,485722.0407,1098558.36
BUSLVFLX195,485722.4117,1098559.023
BUSLVFLX196,485688.3009,1098560.257
BUSLVFLX197,485696.7703,1098564.823
BUSLVFLX198,485678.57,1098565.206
BUSLVFLX199,485703.5872,1098568.469
BUSLVFLX200,485687.2025,1098569.564
BUSLVFLX201,485708.2167,1098570.945
BUSLVFLX202,485693.718,1098574.025
BUSLVFLX203,485714.9942,1098574.57
BUSLVFLX204,485717.0501,1098576.091
BUSLVFLX205,485697.607,1098577.442
BUSLVFLX206,485720.1482,1098578.448
BUSLVFLX207,485725.7314,1098569.213
BUSLVFLX208,485721.4656,1098579.439
BUSLVFLX209,485723.0699,1098580.646
BUSLVFLX210,485725.0645,1098582.146
BUSLVFLX211,485700.3431,1098582.882
BUSLVFLX212,485706.5992,1098583.309
BUSLVFLX213,485728.4489,1098584.692
BUSLVFLX214,485729.5835,1098585.546
BUSLVFLX215,485735.2045,1098577.976
BUSLVFLX216,485732.2608,1098587.56
BUSLVFLX217,485709.7288,1098588.616
BUSLVFLX218,485736.1886,1098590.515
BUSLVFLX219,485713.0554,1098591.314
BUSLVFLX220,485738.5794,1098592.314
BUSLVFLX221,485743.4382,1098585.224
BUSLVFLX222,485719.5097,1098592.705
BUSLVFLX223,485739.7566,1098593.2
BUSLVFLX224,485716.1992,1098593.324
BUSLVFLX225,485727.4956,1098594.921
BUSLVFLX226,485722.7026,1098595.094
BUSLVFLX227,485745.0437,1098597.177
BUSLVFLX228,485725.9052,1098597.381
BUSLVFLX229,485726.7298,1098598.047
BUSLVFLX230,485727.4445,1098598.391
BUSLVFLX231,485728.0359,1098598.63
BUSLVFLX232,485729.9045,1098599.915
BUSLVFLX233,485748.8615,1098600.049
BUSLVFLX234,485753.07,1098603.216
BUSLVFLX235,485735.1462,1098603.221
BUSLVFLX236,485738.6813,1098605.488
BUSLVFLX237,485758.1502,1098607.038
BUSLVFLX238,485763.2959,1098599.916
BUSLVFLX239,485760.5956,1098608.877
BUSLVFLX240,485743.0246,1098609.439
BUSLVFLX241,485764.3338,1098610.409
BUSLVFLX242,485766.6714,1098612.096
BUSLVFLX243,485769.2508,1098608.555
BUSLVFLX244,485749.7022,1098613.766
BUSLVFLX245,485772.195,1098616.083
BUSLVFLX246,485776.3623,1098609.35
BUSLVFLX247,485754.3347,1098617.557
BUSLVFLX248,485774.8891,1098618.028
BUSLVFLX249,485778.9923,1098620.99
BUSLVFLX250,485760.1422,1098621.968
BUSLVFLX251,485767.478,1098626.45
BUSLVFLX252,485787.6878,1098627.489
BUSLVFLX253,485791.036,1098621.954
BUSLVFLX254,485773.0979,1098631.257
BUSLVFLX255,485795.8977,1098633.72
BUSLVFLX256,485802.45,1098638.694
BUSLVFLX257,485807.477,1098643.83
BUSLVFLX258,485786.5274,1098648.592
BUSLVFLX259,485798.8434,1098656.762
BUSLVFLX260,485820.2564,1098656.886
BUSLVFLX261,485830.3752,1098667.224
BUSLVFLX262,485837.0228,1098653.826
BUSLVFLX263,485812.3451,1098667.452
BUSLVFLX264,485833.067,1098669.974
BUSLVFLX265,485836.715,1098673.701
BUSLVFLX266,485825.0727,1098679.768
BUSLVFLX267,485843.555,1098680.513
BUSLVFLX268,485844.2614,1098681.151
BUSLVFLX269,485849.4467,1098666.891
BUSLVFLX270,485848.4,1098684.891
BUSLVFLX271,485829.416,1098685.809
BUSLVFLX272,485850.7406,1098687.005
BUSLVFLX273,485857.6195,1098679.498
BUSLVFLX274,485853.1513,1098689.183
BUSLVFLX275,485866.8806,1098684.685
BUSLVFLX276,485868.0407,1098690.255
BUSLVFLX277,485870.7896,1098687.581
BUSLVFLX278,485873.5236,1098688.808
BUSLVFLX279,485855.1922,1098691.027
BUSLVFLX280,485931.5177,1098559.807
BUSLVFLX281,485834.0882,1098692.572
BUSLVFLX282,485859.514,1098694.932
BUSLVFLX283,485861.1765,1098696.434
BUSLVFLX284,485838.604,1098698.478
BUSLVFLX285,485865.2795,1098700.141
BUSLVFLX286,485844.7585,1098701.919
BUSLVFLX287,485893.9847,1098701.839
BUSLVFLX288,485849.9574,1098707.287
BUSLVFLX289,485873.9535,1098707.978
BUSLVFLX290,485857.1699,1098713.278
BUSLVFLX291,485879.8996,1098713.286
BUSLVFLX292,485889.1473,1098721.327
BUSLVFLX293,485898.3688,1098710.61
BUSLVFLX294,485866.6926,1098721.53
BUSLVFLX295,485876.2329,1098725.1
BUSLVFLX296,485874.0665,1098728.075
BUSLVFLX297,485878.3251,1098728.232
BUSLVFLX298,485876.2366,1098728.796
BUSLVFLX299,485898.4393,1098729.349
BUSLVFLX300,485909.2524,1098718.71
BUSLVFLX301,485879.3464,1098738.571
BUSLVFLX302,485882.6871,1098739.481
BUSLVFLX303,485880.4785,1098737.464
BUSLVFLX304,485868.9716,1098738.598
BUSLVFLX305,485871.8212,1098740.085
BUSLVFLX306,485868.8677,1098741.376
BUSLVFLX307,485917.5988,1098745.431
BUSLVFLX308,485927.6648,1098736.871
BUSLVFLX309,485881.86620936595,1098748.410038832
BUSLVFLX310,485887.6539,1098740.624
BUSLVFLX311,485923.2168,1098750.146
BUSLVFLX312,485925.4189,1098749.271
BUSLVFLX313,485928.5254,1098752.356
BUSLVFLX314,485933.4664,1098744.714
BUSLVFLX315,485932.8153,1098756.617
BUSLVFLX316,485934.4626,1098758.253
BUSLVFLX317,485939.2001,1098752.707
BUSLVFLX318,485870.6038,1098751.225
BUSLVFLX319,485873.8837,1098759.15
BUSLVFLX320,485938.4851,1098762.248
BUSLVFLX321,485939.6082,1098763.364
BUSLVFLX322,485946.2979,1098758.154
BUSLVFLX323,485866.8542,1098756.927
BUSLVFLX324,485870.5041,1098763.697
BUSLVFLX325,485940.4672,1098764.217
BUSLVFLX326,485865.1105,1098758.686
BUSLVFLX327,485869.0867,1098765.604
BUSLVFLX328,485943.7786,1098767.506
BUSLVFLX329,485947.08,1098770.785
BUSLVFLX330,485952.2173,1098762.328
BUSLVFLX331,485951.0064,1098774.685
BUSLVFLX332,485928.4161,1098775.007
BUSLVFLX333,485932.02,1098775.363
BUSLVFLX334,485933.5904,1098775.757
BUSLVFLX335,485962.1404,1098771.935
BUSLVFLX336,485960.6784,1098775.967
BUSLVFLX337,485963.5563,1098773.595
BUSLVFLX338,485854.0503,1098773.666
BUSLVFLX339,485859.8401,1098775.99
BUSLVFLX340,485857.853,1098778.124
BUSLVFLX341,485956.0995,1098779.743
BUSLVFLX342,485930.5866,1098780.798
BUSLVFLX343,485957.4896,1098781.124
BUSLVFLX344,485854.6453,1098781.568
BUSLVFLX345,485851.2496,1098785.215
BUSLVFLX346,485934.5571,1098785.344
BUSLVFLX347,485866.9941,1098788.178
BUSLVFLX348,485966.254,1098789.829
BUSLVFLX349,485969.5448,1098783.05
BUSLVFLX350,485943.0136,1098789.886
BUSLVFLX351,485786.8781,1098789.057
BUSLVFLX352,485788.7771,1098790.529
BUSLVFLX353,485796.2653,1098778.196
BUSLVFLX354,485788.881,1098790.61
BUSLVFLX355,485817.6849,1098788.352
BUSLVFLX356,485817.1552,1098790.693
BUSLVFLX357,485860.8666,1098790.787
BUSLVFLX358,485838.9109,1098784.02
BUSLVFLX359,485846.0132,1098790.838
BUSLVFLX360,485791.4694,1098792.616
BUSLVFLX361,485793.7564,1098794.389
BUSLVFLX362,485971.0165,1098794.559
BUSLVFLX363,485857.5267,1098795.09
BUSLVFLX364,485796.2449,1098796.318
BUSLVFLX365,485805.2136,1098780.571
BUSLVFLX366,485950.1718,1098796.38
BUSLVFLX367,485832.1838,1098790.501
BUSLVFLX368,485840.2181,1098797.062
BUSLVFLX369,485798.4268,1098798.009
BUSLVFLX370,485975.2215,1098798.735
BUSLVFLX371,485784.3888,1098799.337
BUSLVFLX372,485853.7091,1098799.489
BUSLVFLX373,485810.2492,1098797.645
BUSLVFLX374,485812.1647,1098799.586
BUSLVFLX375,485812.7587,1098797.475
BUSLVFLX376,485800.7406,1098799.803
BUSLVFLX377,485781.14,1098799.85
BUSLVFLX378,485787.6753,1098800.428
BUSLVFLX379,485782.8983,1098801.354
BUSLVFLX380,485978.3414,1098801.834
BUSLVFLX381,485978.4166,1098801.909
BUSLVFLX382,485982.5699,1098796.863
BUSLVFLX383,485784.6556,1098801.937
BUSLVFLX384,485790.2546,1098802.414
BUSLVFLX385,485792.5759,1098804.105
BUSLVFLX386,485966.41,1098804.432
BUSLVFLX387,485981.461,1098804.933
BUSLVFLX388,485849.606,1098804.94
BUSLVFLX389,485830.1339,1098795.254
BUSLVFLX390,485832.5284,1098805.319
BUSLVFLX391,485794.7863,1098805.465
BUSLVFLX392,485982.2699,1098805.736
BUSLVFLX393,485987.7427,1098801.667
BUSLVFLX394,485809.7146,1098806.759
BUSLVFLX395,485830.1727,1098807.849
BUSLVFLX396,485984.6477,1098808.098
BUSLVFLX397,485796.6314,1098808.36
BUSLVFLX398,485960.6413,1098809.254
BUSLVFLX399,485850.5933,1098809.645
BUSLVFLX400,485987.2584,1098810.691
BUSLVFLX401,485963.3352,1098811.022
BUSLVFLX402,485970.6993,1098811.776
BUSLVFLX403,485990.2521,1098813.664
BUSLVFLX404,485973.3676,1098813.932
BUSLVFLX405,485692.3499,1098815.775
BUSLVFLX406,485821.9978,1098816.628
BUSLVFLX407,485993.2945,1098816.686
BUSLVFLX408,485976.1636,1098816.849
BUSLVFLX409,485995.3697,1098818.747
BUSLVFLX410,485978.4521,1098820.02
BUSLVFLX411,485980.9939,1098822.684
BUSLVFLX412,485829.4469,1098823.053
BUSLVFLX413,485923.2665,1098820.935
BUSLVFLX414,485925.2372,1098824.746
BUSLVFLX415,485926.9981,1098820.769
BUSLVFLX416,485982.9013,1098825.729
BUSLVFLX417,485984.9478,1098828.859
BUSLVFLX418,485809.6464,1098821.188
BUSLVFLX419,485820.8184,1098829.482
BUSLVFLX420,485827.661,1098823.587
BUSLVFLX421,485837.8718,1098830.319
BUSLVFLX422,485824.8078,1098830.786
BUSLVFLX423,485814.6418,1098834.804
BUSLVFLX424,485866.751,1098833.391
BUSLVFLX425,485864.419,1098834.807
BUSLVFLX426,485843.2853,1098834.989
BUSLVFLX427,485850.2771,1098828.079
BUSLVFLX428,485832.4543,1098836.778
BUSLVFLX429,485866.1258,1098836.804
BUSLVFLX430,485936.6618,1098815.289
BUSLVFLX431,485933.8614,1098838.069
BUSLVFLX432,485801.7472,1098829.249
BUSLVFLX433,485809.6881,1098839.072
BUSLVFLX434,485774.488,1098840.292
BUSLVFLX435,485778.1216,1098840.36
BUSLVFLX436,485775.1105,1098838.507
BUSLVFLX437,485849.6094,1098840.443
BUSLVFLX438,485853.3225,1098835.216
BUSLVFLX439,485696.7748,1098836.013
BUSLVFLX440,485700.529,1098840.861
BUSLVFLX441,485701.8465,1098836.669
BUSLVFLX442,485718.3187,1098838.653
BUSLVFLX443,485719.9959,1098841.66
BUSLVFLX444,485720.6715,1098838.705
BUSLVFLX445,485722.533,1098839.852
BUSLVFLX446,485838.0144,1098841.781
BUSLVFLX447,485774.2221,1098841.898
BUSLVFLX448,485797.538,1098832.132
BUSLVFLX449,485805.8687,1098842.362
BUSLVFLX450,485811.7957,1098843.338
BUSLVFLX451,485929.6531,1098844.507
BUSLVFLX452,485807.7336,1098844.576
BUSLVFLX453,485854.8335,1098844.949
BUSLVFLX454,485793.0487,1098835.576
BUSLVFLX455,485801.675,1098845.975
BUSLVFLX456,485704.615,1098846.138
BUSLVFLX457,485707.0573,1098839.901
BUSLVFLX458,485705.3595,1098847.099
BUSLVFLX459,485804.7968,1098847.372
BUSLVFLX460,485799.2159,1098848.094
BUSLVFLX461,485788.0672,1098838.319
BUSLVFLX462,485797.1064,1098849.912
BUSLVFLX463,485802.3012,1098850.387
BUSLVFLX464,485860.9693,1098850.772
BUSLVFLX465,485708.2528,1098850.835
BUSLVFLX466,485712.2809,1098843.378
BUSLVFLX467,485700.2206,1098851.439
BUSLVFLX468,485794.8064,1098851.893
BUSLVFLX469,485917.3136,1098832.702
BUSLVFLX470,485924.7849,1098851.954
BUSLVFLX471,485695.0195,1098852.496
BUSLVFLX472,485800.0992,1098853.035
